Timestamp,Charging_per_day,MAX. TEMP(F),MIN. TEMP(F),Precipitation (Inches),Snowfall (Inches),Snow Cover (Inches),Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Weekend,Season_Fall,Season_Spring,Season_Summer,Season_Winter,Hour_0
2019-05-31,389.1041452820927,76,42,0.01,0.0,0,False,False,False,False,True,False,False,False,False,True,False,False,True
2019-06-01,460.7387767855742,74,46,0.0,0.0,0,False,False,False,False,False,True,False,True,False,False,True,False,True
2019-06-02,366.69893651642207,76,47,0.02,0.0,0,False,False,False,False,False,False,True,True,False,False,True,False,True
2019-06-03,387.34082175667635,77,47,0.09,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,True
2019-06-04,375.71235115934604,81,47,0.05,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
2019-06-05,320.763152034951,77,47,0.0,0.0,0,False,False,True,False,False,False,False,False,False,False,True,False,True
2019-06-06,529.7104243432804,82,47,0.1,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,True
2019-06-07,388.572990065255,84,51,0.06,0.0,0,False,False,False,False,True,False,False,False,False,False,True,False,True
2019-06-08,528.8277383085036,81,51,0.01,0.0,0,False,False,False,False,False,True,False,True,False,False,True,False,True
2019-06-09,289.317292432302,68,42,0.05,0.0,0,False,False,False,False,False,False,True,True,False,False,True,False,True
2019-06-10,473.70743241192133,77,38,0.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,True
2019-06-11,558.4630694545339,78,47,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
2019-06-12,448.68930492985214,75,51,0.0,0.0,0,False,False,True,False,False,False,False,False,False,False,True,False,True
2019-06-13,340.6728620741451,87,48,0.0,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,True
2019-06-14,360.5458602114913,84,63,0.02,0.0,0,False,False,False,False,True,False,False,False,False,False,True,False,True
2019-06-15,572.4724113611969,79,51,0.0,0.0,0,False,False,False,False,False,True,False,True,False,False,True,False,True
2019-06-16,284.1661978898716,78,49,0.04,0.0,0,False,False,False,False,False,False,True,True,False,False,True,False,True
2019-06-17,647.0658815522384,73,49,0.57,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,True
2019-06-18,331.10255402041224,74,52,0.03,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
2019-06-19,685.5321291532053,84,52,0.0,0.0,0,False,False,True,False,False,False,False,False,False,False,True,False,True
2019-06-20,508.74022433547435,85,53,0.02,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,True
2019-06-21,496.5126397929829,80,50,0.19,0.0,0,False,False,False,False,True,False,False,False,False,False,True,False,True
2019-06-22,219.88891224543914,56,44,0.87,0.0,0,False,False,False,False,False,True,False,True,False,False,True,False,True
2019-06-23,348.0107665250189,63,40,0.0,0.0,0,False,False,False,False,False,False,True,True,False,False,True,False,True
2019-06-24,397.1477460383602,77,44,0.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,True
2019-06-25,466.8064062587069,82,52,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
2019-06-26,549.4735815524289,87,51,0.0,0.0,0,False,False,True,False,False,False,False,False,False,False,True,False,True
2019-06-27,379.93684791559025,90,53,0.0,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,True
2019-06-28,554.4929486819159,94,55,0.0,0.0,0,False,False,False,False,True,False,False,False,False,False,True,False,True
2019-06-29,385.4541915515,90,64,0.0,0.0,0,False,False,False,False,False,True,False,True,False,False,True,False,True
2019-06-30,218.6851343849126,91,58,0.0,0.0,0,False,False,False,False,False,False,True,True,False,False,True,False,True
2019-07-01,495.541008916835,84,56,0.04,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,True
2019-07-02,386.7917281962095,84,53,0.71,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
2019-07-03,317.7754946585682,89,52,0.0,0.0,0,False,False,True,False,False,False,False,False,False,False,True,False,True
2019-07-04,215.43942835841352,85,55,0.11,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,True
2019-07-05,238.1182019716101,80,55,0.34,0.0,0,False,False,False,False,True,False,False,False,False,False,True,False,True
2019-07-06,505.5264587091585,80,53,0.01,0.0,0,False,False,False,False,False,True,False,True,False,False,True,False,True
2019-07-07,281.1758393371448,86,54,0.0,0.0,0,False,False,False,False,False,False,True,True,False,False,True,False,True
2019-07-08,512.4341087702342,84,54,0.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,True
2019-07-09,592.030634489281,89,55,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
2019-07-10,581.2023044153053,86,53,0.0,0.0,0,False,False,True,False,False,False,False,False,False,False,True,False,True
2019-07-11,515.0676463804424,95,55,0.0,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,True
2019-07-12,518.5901260839736,90,60,0.0,0.0,0,False,False,False,False,True,False,False,False,False,False,True,False,True
2019-07-13,493.3585097812185,92,56,0.0,0.0,0,False,False,False,False,False,True,False,True,False,False,True,False,True
2019-07-14,514.2120810525001,90,59,0.06,0.0,0,False,False,False,False,False,False,True,True,False,False,True,False,True
2019-07-15,519.8092012092004,94,58,0.01,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,True
2019-07-16,418.5479870046587,90,54,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
2019-07-17,668.5592639719747,97,62,0.0,0.0,0,False,False,True,False,False,False,False,False,False,False,True,False,True
2019-07-18,626.4177066564246,98,60,0.0,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,True
2019-07-19,777.7462405166283,98,62,0.0,0.0,0,False,False,False,False,True,False,False,False,False,False,True,False,True
2019-07-20,399.5121465522151,94,61,0.44,0.0,0,False,False,False,False,False,True,False,True,False,False,True,False,True
2019-07-21,399.8317116291291,83,60,0.0,0.0,0,False,False,False,False,False,False,True,True,False,False,True,False,True
2019-07-22,508.77677701120587,80,62,0.18,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,True
2019-07-23,572.2455816523916,86,55,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
2019-07-24,532.7957599903458,95,56,0.0,0.0,0,False,False,True,False,False,False,False,False,False,False,True,False,True
2019-07-25,467.7296841864314,88,63,0.03,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,True
2019-07-26,437.30209203279645,92,56,0.0,0.0,0,False,False,False,False,True,False,False,False,False,False,True,False,True
2019-07-27,522.7616032321552,87,61,0.16,0.0,0,False,False,False,False,False,True,False,True,False,False,True,False,True
2019-07-28,435.21442097942025,89,61,0.0,0.0,0,False,False,False,False,False,False,True,True,False,False,True,False,True
2019-07-29,459.12242872872474,93,52,0.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,True
2019-07-30,708.6603584142749,90,56,0.11,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
2019-07-31,504.22645404768076,87,63,0.01,0.0,0,False,False,True,False,False,False,False,False,False,False,True,False,True
2019-08-01,554.590834896186,83,60,0.02,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,True
2019-08-02,389.5011452275734,88,57,0.05,0.0,0,False,False,False,False,True,False,False,False,False,False,True,False,True
2019-08-03,463.56204649483743,96,59,0.0,0.0,0,False,False,False,False,False,True,False,True,False,False,True,False,True
2019-08-04,340.0796668481088,93,60,0.0,0.0,0,False,False,False,False,False,False,True,True,False,False,True,False,True
2019-08-05,482.3419927499357,89,63,0.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,True
2019-08-06,285.70256235016546,95,57,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
2019-08-07,618.879686472498,88,63,0.0,0.0,0,False,False,True,False,False,False,False,False,False,False,True,False,True
2019-08-08,565.3426099210693,83,61,0.01,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,True
2019-08-09,563.8258988357869,96,60,0.01,0.0,0,False,False,False,False,True,False,False,False,False,False,True,False,True
2019-08-10,340.4897334558334,95,65,0.0,0.0,0,False,False,False,False,False,True,False,True,False,False,True,False,True
2019-08-11,413.35111813584297,81,62,0.0,0.0,0,False,False,False,False,False,False,True,True,False,False,True,False,True
2019-08-12,483.6771771502248,91,60,0.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,True
2019-08-13,479.74510684017713,88,53,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
2019-08-14,441.19075992180433,91,55,0.0,0.0,0,False,False,True,False,False,False,False,False,False,False,True,False,True
2019-08-15,755.1851303220151,95,55,0.0,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,True
2019-08-16,636.6912484040366,91,57,0.0,0.0,0,False,False,False,False,True,False,False,False,False,False,True,False,True
2019-08-17,433.3089201109645,90,60,0.0,0.0,0,False,False,False,False,False,True,False,True,False,False,True,False,True
2019-08-18,435.472140228436,89,57,0.0,0.0,0,False,False,False,False,False,False,True,True,False,False,True,False,True
2019-08-19,317.2405157090541,96,57,0.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,True
2019-08-20,605.7274889816182,98,58,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
2019-08-21,737.5263851065903,82,64,0.01,0.0,0,False,False,True,False,False,False,False,False,False,False,True,False,True
2019-08-22,703.5824363485747,90,53,0.0,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,True
2019-08-23,437.0150488019133,87,62,0.0,0.0,0,False,False,False,False,True,False,False,False,False,False,True,False,True
2019-08-24,423.2795724427933,90,51,0.0,0.0,0,False,False,False,False,False,True,False,True,False,False,True,False,True
2019-08-25,402.7614014403353,97,58,0.0,0.0,0,False,False,False,False,False,False,True,True,False,False,True,False,True
2019-08-26,824.3302629283426,89,56,0.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,True
2019-08-27,637.405909416542,77,49,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
2019-08-28,574.5091185701164,94,47,0.0,0.0,0,False,False,True,False,False,False,False,False,False,False,True,False,True
2019-08-29,393.3098138057317,88,63,0.0,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,True
2019-08-30,577.3966804903184,84,53,0.0,0.0,0,False,False,False,False,True,False,False,False,False,False,True,False,True
2019-08-31,693.3749932434697,91,55,0.0,0.0,0,False,False,False,False,False,True,False,True,False,False,True,False,True
2019-09-01,253.43828700075576,98,53,0.0,0.0,0,False,False,False,False,False,False,True,True,True,False,False,False,True
2019-09-02,391.20024909051585,100,61,0.0,0.0,0,True,False,False,False,False,False,False,False,True,False,False,False,True
2019-09-03,543.4403253901654,92,61,0.0,0.0,0,False,True,False,False,False,False,False,False,True,False,False,False,True
2019-09-04,629.9853633300822,85,57,0.0,0.0,0,False,False,True,False,False,False,False,False,True,False,False,False,True
2019-09-05,511.2217778464106,97,63,0.0,0.0,0,False,False,False,True,False,False,False,False,True,False,False,False,True
2019-09-06,673.9680338502629,82,59,0.02,0.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True
2019-09-07,496.5138327095681,89,61,0.05,0.0,0,False,False,False,False,False,True,False,True,True,False,False,False,True
2019-09-08,350.97363667343615,85,51,0.02,0.0,0,False,False,False,False,False,False,True,True,True,False,False,False,True
2019-09-09,509.44955081492094,84,50,0.08,0.0,0,True,False,False,False,False,False,False,False,True,False,False,False,True
2019-09-10,444.44454487133686,82,56,0.01,0.0,0,False,True,False,False,False,False,False,False,True,False,False,False,True
2019-09-11,585.5619329498353,76,53,0.25,0.0,0,False,False,True,False,False,False,False,False,True,False,False,False,True
2019-09-12,478.235941548748,79,47,0.0,0.0,0,False,False,False,True,False,False,False,False,True,False,False,False,True
2019-09-13,659.564620066278,80,43,0.0,0.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True
2019-09-14,572.2209039043821,90,45,0.0,0.0,0,False,False,False,False,False,True,False,True,True,False,False,False,True
2019-09-15,466.69302768692535,87,48,0.0,0.0,0,False,False,False,False,False,False,True,True,True,False,False,False,True
2019-09-16,652.5620196098228,88,56,0.0,0.0,0,True,False,False,False,False,False,False,False,True,False,False,False,True
2019-09-17,492.25826290755356,87,59,0.0,0.0,0,False,True,False,False,False,False,False,False,True,False,False,False,True
2019-09-18,540.0553594378869,83,49,0.0,0.0,0,False,False,True,False,False,False,False,False,True,False,False,False,True
2019-09-19,577.4990716882712,86,46,0.0,0.0,0,False,False,False,True,False,False,False,False,True,False,False,False,True
2019-09-20,626.5760875127538,86,53,0.0,0.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True
2019-09-21,500.84331787353875,78,45,0.0,0.0,0,False,False,False,False,False,True,False,True,True,False,False,False,True
2019-09-22,338.1203847038984,76,41,0.0,0.0,0,False,False,False,False,False,False,True,True,True,False,False,False,True
2019-09-23,582.0397135026893,81,43,0.0,0.0,0,True,False,False,False,False,False,False,False,True,False,False,False,True
2019-09-24,373.2725638167005,86,49,0.0,0.0,0,False,True,False,False,False,False,False,False,True,False,False,False,True
2019-09-25,550.8509789550365,81,50,0.0,0.0,0,False,False,True,False,False,False,False,False,True,False,False,False,True
2019-09-26,497.6212194616149,85,40,0.0,0.0,0,False,False,False,True,False,False,False,False,True,False,False,False,True
2019-09-27,559.671974118553,79,45,0.0,0.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True
2019-09-28,244.7409775689638,73,47,0.13,0.0,0,False,False,False,False,False,True,False,True,True,False,False,False,True
2019-09-29,333.9527351534611,86,45,0.0,0.0,0,False,False,False,False,False,False,True,True,True,False,False,False,True
2019-09-30,420.79903300100193,82,45,0.0,0.0,0,True,False,False,False,False,False,False,False,True,False,False,False,True
2019-10-01,553.4897493150456,66,47,0.14,0.0,0,False,True,False,False,False,False,False,False,True,False,False,False,True
2019-10-02,624.7137942657441,62,40,0.37,0.0,0,False,False,True,False,False,False,False,False,True,False,False,False,True
2019-10-03,590.6657333866809,65,43,0.0,0.0,0,False,False,False,True,False,False,False,False,True,False,False,False,True
2019-10-04,673.9619942853731,69,36,0.0,0.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True
2019-10-05,348.5579393902083,65,47,0.0,0.0,0,False,False,False,False,False,True,False,True,True,False,False,False,True
2019-10-06,366.698920222142,64,39,0.0,0.0,0,False,False,False,False,False,False,True,True,True,False,False,False,True
2019-10-07,609.9057086842216,74,31,0.0,0.0,0,True,False,False,False,False,False,False,False,True,False,False,False,True
2019-10-08,338.8834427729785,80,42,0.0,0.0,0,False,True,False,False,False,False,False,False,True,False,False,False,True
2019-10-09,539.8071447384978,80,48,0.0,0.0,0,False,False,True,False,False,False,False,False,True,False,False,False,True
2019-10-10,289.406766975125,55,20,0.42,3.8,3,False,False,False,True,False,False,False,False,True,False,False,False,True
2019-10-11,768.5057970572428,44,15,0.0,0.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True
2019-10-12,758.1478240397547,67,26,0.0,0.0,0,False,False,False,False,False,True,False,True,True,False,False,False,True
2019-10-13,551.4334025506892,74,32,0.0,0.0,0,False,False,False,False,False,False,True,True,True,False,False,False,True
2019-10-14,576.0459060605203,75,37,0.0,0.0,0,True,False,False,False,False,False,False,False,True,False,False,False,True
2019-10-15,443.91065271416005,69,32,0.0,0.0,0,False,True,False,False,False,False,False,False,True,False,False,False,True
2019-10-16,492.72256236931526,80,33,0.0,0.0,0,False,False,True,False,False,False,False,False,True,False,False,False,True
2019-10-17,376.83463454941057,78,43,0.0,0.0,0,False,False,False,True,False,False,False,False,True,False,False,False,True
2019-10-18,588.4863401673996,67,49,0.0,0.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True
2019-10-19,565.228157046702,65,32,0.0,0.0,0,False,False,False,False,False,True,False,True,True,False,False,False,True
2019-10-20,276.30359391983103,50,33,0.0,0.0,0,False,False,False,False,False,False,True,True,True,False,False,False,True
2019-10-21,596.7805981771952,55,30,0.0,0.0,0,True,False,False,False,False,False,False,False,True,False,False,False,True
2019-10-22,623.5978105136431,64,31,0.0,0.0,0,False,True,False,False,False,False,False,False,True,False,False,False,True
2019-10-23,729.9229946476181,57,37,0.0,0.0,0,False,False,True,False,False,False,False,False,True,False,False,False,True
2019-10-24,548.7657084492482,40,25,0.54,7.0,2,False,False,False,True,False,False,False,False,True,False,False,False,True
2019-10-25,517.4605214029078,60,25,0.0,0.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True
2019-10-26,508.7895969109218,73,36,0.0,0.0,0,False,False,False,False,False,True,False,True,True,False,False,False,True
2019-10-27,287.5905028057529,59,19,0.23,3.9,3,False,False,False,False,False,False,True,True,True,False,False,False,True
2019-10-28,404.2708814138754,28,16,0.4,4.9,5,True,False,False,False,False,False,False,False,True,False,False,False,True
2019-10-29,197.84906732583954,21,9,0.2,4.7,7,False,True,False,False,False,False,False,False,True,False,False,False,True
2019-10-30,454.0015808473615,24,3,0.12,2.1,7,False,False,True,False,False,False,False,False,True,False,False,False,True
2019-10-31,594.9452863442317,45,3,0.0,0.0,4,False,False,False,True,False,False,False,False,True,False,False,False,True
2019-11-01,972.643891312232,40,22,0.0,0.0,3,False,False,False,False,True,False,False,False,True,False,False,False,True
2019-11-02,422.23070580938673,48,17,0.0,0.0,2,False,False,False,False,False,True,False,True,True,False,False,False,True
2019-11-03,367.72635904419815,56,26,0.0,0.0,2,False,False,False,False,False,False,True,True,True,False,False,False,True
2019-11-04,787.6941565847218,49,31,0.0,0.0,1,True,False,False,False,False,False,False,False,True,False,False,False,True
2019-11-05,662.0644155355213,58,27,0.0,0.0,0,False,True,False,False,False,False,False,False,True,False,False,False,True
2019-11-06,784.8739030406851,55,31,0.01,0.0,0,False,False,True,False,False,False,False,False,True,False,False,False,True
2019-11-07,669.3544621679317,47,27,0.08,0.0,0,False,False,False,True,False,False,False,False,True,False,False,False,True
2019-11-08,746.1564839999227,69,26,0.0,0.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True
2019-11-09,502.7502502767062,79,41,0.0,0.0,0,False,False,False,False,False,True,False,True,True,False,False,False,True
2019-11-10,499.569467994197,72,34,0.0,0.0,0,False,False,False,False,False,False,True,True,True,False,False,False,True
2019-11-11,230.40233829122246,53,12,0.19,3.5,2,True,False,False,False,False,False,False,False,True,False,False,False,True
2019-11-12,596.5066389292135,57,14,0.0,0.0,0,False,True,False,False,False,False,False,False,True,False,False,False,True
2019-11-13,436.67104311675035,62,36,0.0,0.0,0,False,False,True,False,False,False,False,False,True,False,False,False,True
2019-11-14,555.4561335328663,55,28,0.0,0.0,0,False,False,False,True,False,False,False,False,True,False,False,False,True
2019-11-15,613.608664990449,72,33,0.0,0.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True
2019-11-16,251.74908327315092,65,42,0.0,0.0,0,False,False,False,False,False,True,False,True,True,False,False,False,True
2019-11-17,237.12974279422036,55,27,0.0,0.0,0,False,False,False,False,False,False,True,True,True,False,False,False,True
2019-11-18,607.3980160978919,66,43,0.0,0.0,0,True,False,False,False,False,False,False,False,True,False,False,False,True
2019-11-19,619.8383576728324,64,34,0.0,0.0,0,False,True,False,False,False,False,False,False,True,False,False,False,True
2019-11-20,517.1483779693937,51,33,0.11,0.5,0,False,False,True,False,False,False,False,False,True,False,False,False,True
2019-11-21,563.4273873214531,34,25,0.3,0.6,1,False,False,False,True,False,False,False,False,True,False,False,False,True
2019-11-22,741.7456726657675,36,25,0.15,1.8,2,False,False,False,False,True,False,False,False,True,False,False,False,True
2019-11-23,656.2328977475137,58,23,0.0,0.0,1,False,False,False,False,False,True,False,True,True,False,False,False,True
2019-11-24,456.3678121401727,63,32,0.0,0.0,0,False,False,False,False,False,False,True,True,True,False,False,False,True
2019-11-25,462.4310269320633,52,29,0.14,1.6,2,True,False,False,False,False,False,False,False,True,False,False,False,True
2019-11-26,33.54357798165137,29,21,1.33,20.7,20,False,True,False,False,False,False,False,False,True,False,False,False,True
2019-11-27,354.0345780370296,27,4,0.01,0.2,15,False,False,True,False,False,False,False,False,True,False,False,False,True
2019-11-28,57.19544204704338,31,4,0.0,0.0,13,False,False,False,True,False,False,False,False,True,False,False,False,True
2019-11-29,405.1427252197209,27,9,0.0,0.0,10,False,False,False,False,True,False,False,False,True,False,False,False,True
2019-11-30,157.73112763957403,37,21,0.06,0.6,10,False,False,False,False,False,True,False,True,True,False,False,False,True
2019-12-01,430.56475050628694,36,13,0.0,0.0,9,False,False,False,False,False,False,True,True,False,False,False,True,True
2019-12-02,459.58758726397315,54,15,0.0,0.0,6,True,False,False,False,False,False,False,False,False,False,False,True,True
2019-12-03,484.22141053916545,56,35,0.0,0.0,4,False,True,False,False,False,False,False,False,False,False,False,True,True
2019-12-04,614.9062608901394,54,31,0.0,0.0,4,False,False,True,False,False,False,False,False,False,False,False,True,True
2019-12-05,510.40740148033166,43,31,0.12,0.0,3,False,False,False,True,False,False,False,False,False,False,False,True,True
2019-12-06,692.7972378993327,49,25,0.01,0.0,3,False,False,False,False,True,False,False,False,False,False,False,True,True
2019-12-07,582.3359866401439,59,24,0.0,0.0,2,False,False,False,False,False,True,False,True,False,False,False,True,True
2019-12-08,280.2734134218087,56,35,0.0,0.0,1,False,False,False,False,False,False,True,True,False,False,False,True,True
2019-12-09,567.5002833629155,45,26,0.0,0.0,1,True,False,False,False,False,False,False,False,False,False,False,True,True
2019-12-10,594.9249466855521,35,18,0.0,0.0,1,False,True,False,False,False,False,False,False,False,False,False,True,True
2019-12-11,752.7572629658044,54,23,0.0,0.0,1,False,False,True,False,False,False,False,False,False,False,False,True,True
2019-12-12,611.1010391927157,51,34,0.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,True,True
2019-12-13,843.7088966554842,46,36,0.0,0.0,0,False,False,False,False,True,False,False,False,False,False,False,True,True
2019-12-14,466.7397012121066,40,25,0.06,0.7,1,False,False,False,False,False,True,False,True,False,False,False,True,True
2019-12-15,431.9512570172331,31,18,0.0,0.0,0,False,False,False,False,False,False,True,True,False,False,False,True,True
2019-12-16,651.8521883790329,34,18,0.0,0.0,0,True,False,False,False,False,False,False,False,False,False,False,True,True
2019-12-17,790.4411826197869,44,15,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,True,True
2019-12-18,621.1520828338478,54,19,0.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,True,True
2019-12-19,612.6089113366193,47,25,0.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,True,True
2019-12-20,353.577034861964,53,24,0.0,0.0,0,False,False,False,False,True,False,False,False,False,False,False,True,True
2019-12-21,447.67145760566063,64,28,0.0,0.0,0,False,False,False,False,False,True,False,True,False,False,False,True,True
2019-12-22,480.64803182456336,64,32,0.0,0.0,0,False,False,False,False,False,False,True,True,False,False,False,True,True
2019-12-23,312.145802980674,58,37,0.0,0.0,0,True,False,False,False,False,False,False,False,False,False,False,True,True
2019-12-24,158.50938327539384,58,34,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,True,True
2019-12-25,104.4415164729548,50,27,0.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,True,True
2019-12-26,377.2279469222161,38,20,0.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,True,True
2019-12-27,302.36265319047095,36,18,0.0,0.0,0,False,False,False,False,True,False,False,False,False,False,False,True,True
2019-12-28,176.259002058491,30,22,0.16,2.7,2,False,False,False,False,False,True,False,True,False,False,False,True,True
2019-12-29,371.42464955180805,36,14,0.0,0.0,1,False,False,False,False,False,False,True,True,False,False,False,True,True
2019-12-30,387.56935218504407,36,11,0.0,0.0,1,True,False,False,False,False,False,False,False,False,False,False,True,True
2019-12-31,283.5818144510439,52,14,0.0,0.0,1,False,True,False,False,False,False,False,False,False,False,False,True,True
2020-01-01,236.70124357998006,53,23,0.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,True,True
2020-01-02,594.5022149253762,48,28,0.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,True,True
2020-01-03,582.2470536668119,47,23,0.0,0.0,0,False,False,False,False,True,False,False,False,False,False,False,True,True
2020-01-04,374.8360264393013,65,28,0.0,0.0,0,False,False,False,False,False,True,False,True,False,False,False,True,True
2020-01-05,275.47045282204516,58,28,0.0,0.0,0,False,False,False,False,False,False,True,True,False,False,False,True,True
2020-01-06,524.1469181557112,41,27,0.0,0.0,0,True,False,False,False,False,False,False,False,False,False,False,True,True
2020-01-07,465.05414881274,57,32,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,True,True
2020-01-08,402.00216678530063,58,34,0.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,True,True
2020-01-09,769.4892970429917,50,24,0.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,True,True
2020-01-10,628.7115410430168,36,19,0.0,0.0,0,False,False,False,False,True,False,False,False,False,False,False,True,True
2020-01-11,630.7080361082764,45,11,0.0,0.0,0,False,False,False,False,False,True,False,True,False,False,False,True,True
2020-01-12,339.60047454396386,42,18,0.0,0.0,0,False,False,False,False,False,False,True,True,False,False,False,True,True
2020-01-13,516.9639135429636,45,17,0.0,0.0,0,True,False,False,False,False,False,False,False,False,False,False,True,True
2020-01-14,751.7016750106384,53,25,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,True,True
2020-01-15,263.3416402182118,47,25,0.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,True,True
2020-01-16,621.0617140150824,37,15,0.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,True,True
2020-01-17,502.19784507354524,50,21,0.0,0.0,0,False,False,False,False,True,False,False,False,False,False,False,True,True
2020-01-18,410.60747375786485,42,17,0.0,0.0,0,False,False,False,False,False,True,False,True,False,False,False,True,True
2020-01-19,370.9672642967692,47,18,0.0,0.0,0,False,False,False,False,False,False,True,True,False,False,False,True,True
2020-01-20,343.7355036100459,51,19,0.0,0.0,0,True,False,False,False,False,False,False,False,False,False,False,True,True
2020-01-21,493.10394648161645,51,28,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,True,True
2020-01-22,659.1694555188055,53,34,0.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,True,True
2020-01-23,738.5524035901657,42,26,0.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,True,True
2020-01-24,484.59168642412413,52,21,0.0,0.0,0,False,False,False,False,True,False,False,False,False,False,False,True,True
2020-01-25,417.5110565862451,56,26,0.0,0.0,0,False,False,False,False,False,True,False,True,False,False,False,True,True
2020-01-26,573.0446611837676,54,27,0.0,0.0,0,False,False,False,False,False,False,True,True,False,False,False,True,True
2020-01-27,658.7880679688152,43,28,0.0,0.0,0,True,False,False,False,False,False,False,False,False,False,False,True,True
2020-01-28,699.1448252683366,50,23,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,True,True
2020-01-29,440.70290785887,44,28,0.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,True,True
2020-01-30,624.1035734523247,40,20,0.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,True,True
2020-01-31,418.6646514972933,55,17,0.0,0.0,0,False,False,False,False,True,False,False,False,False,False,False,True,True
2020-02-01,482.65222191471753,65,25,0.0,0.0,0,False,False,False,False,False,True,False,True,False,False,False,True,True
2020-02-02,186.10776711069258,75,44,0.0,0.0,0,False,False,False,False,False,False,True,True,False,False,False,True,True
2020-02-03,315.70667465783293,61,18,0.25,5.2,5,True,False,False,False,False,False,False,False,False,False,False,True,True
2020-02-04,421.7875568091503,22,9,0.5,8.6,10,False,True,False,False,False,False,False,False,False,False,False,True,True
2020-02-05,493.1533756682709,31,-3,0.0,0.0,7,False,False,True,False,False,False,False,False,False,False,False,True,True
2020-02-06,563.4952591627435,42,20,0.0,0.0,5,False,False,False,True,False,False,False,False,False,False,False,True,True
